"year","c2f6","c3f8","c4f10","c5f12","c6f14","c7f16","c8f18","c_c4f8","carbon_dioxide","carbon_tetrachloride","cf4","cfc113","cfc114","cfc115","cfc11","cfc12","ch2cl2","ch3ccl3","chcl3","halon1211","halon1301","halon2402","halon1202","hcfc141b","hcfc142b","hcfc22","hfc125","hfc134a","hfc143a","hfc152a","hfc227ea","hfc236fa","hfc23","hfc245fa","hfc32","hfc365mfc","hfc4310mee","methane","methyl_bromide","methyl_chloride","nf3","nitrous_oxide","sf6","so2f2","so2","nox","co","nmvoc","bc","nh3","oc","nox_avi"
1760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10010395338858774,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.416797144500503,-4.750999999998673e-5,-0.0024975999999989895,0.0,0.0660083821907387,0.0,0.0,0.057696761316702094,-0.022515901620725032,5.89092653079183,1.0298985647215915,0.030033349518530983,0.2003581941260002,0.37139578336202383,0.0
1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10215759393451301,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45599016898809,3.7000000000092514e-6,0.00019460000000126598,0.0,0.06725542992837001,0.0,0.0,0.0691333283461062,0.23157392092815243,6.180609142597632,0.9624009765089454,0.03998623402985224,0.15327971683296404,0.24424773561339208,0.0
1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10398219219438186,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3203315e-11,0.0,0.0,0.0,1.5142326e-9,0.0,0.0,20.45168738197681,-6.4599999999859214e-6,-0.0003396999999987216,0.0,0.06852603722023246,0.0,0.0,0.026455697797989508,-0.2354226605505243,0.7223384503724333,0.005263110382294656,0.003977353486364077,0.1448572457082875,0.07826715918483096,0.0
1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584033745020853,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6788058e-10,0.0,0.0,0.0,1.2367808e-8,0.0,0.0,20.54517933681397,5.59000000001364e-6,0.0002937000000002854,0.0,0.06982064915962827,0.0,2.685446e-10,0.04094373137866514,-0.10225721383313946,1.531976144672285,0.10524004853375857,0.009259002571946784,0.14029249291381785,0.07909434082665179,0.0
1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10773264687009695,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2683334000000002e-9,0.0,0.0,0.0,2.4998684000000003e-8,0.0,0.0,20.26091721016315,2.2670000000016288e-5,0.001191500000000012,0.0,0.07113971924867948,0.0,2.1557046e-9,-0.01818050389290793,-0.15857469167645633,-6.482748121084967,-1.5834690573373962,-0.026221528724344356,-0.028944351399190715,-0.4889691621969643,0.0
1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965974897626668,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852705999999999e-9,0.0,0.0,0.0,3.0313258e-8,0.0,0.0,20.91915499807752,-1.4799999999995372e-5,-0.0007780999999988936,0.0,0.07248370955718973,0.0,4.0942784e-9,0.05750563088335969,0.002868112822591584,4.405366989025481,0.6076316353341156,0.02582926649016004,0.18469223357015707,0.23225595854217573,0.0
1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11197092311920125,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4212948e-9,0.0,0.0,0.0,3.4371719e-8,0.0,0.0,20.853591900632743,-1.0149999999986559e-5,-0.0005337999999985854,0.0,0.07385309088450699,0.0,4.4730128000000005e-9,0.04435988698515558,0.024867107988628234,0.8532862232527805,-0.16304159788763428,0.012689221712382626,0.10860643930514424,-0.08883733225307644,0.0
1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396954262931223,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4573362e-9,0.0,0.0,0.0,3.8432158e-8,0.0,0.0,20.999179455660748,-2.069999999979033e-6,-0.00010899999999924859,0.0,0.07524834292444453,0.0,4.590554500000001e-9,0.042694443131460424,0.010492018266649694,1.088740219062629,-0.13079932364614422,0.014689946015664201,0.11769233550943703,-0.04710365073937339,0.0
1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600491062517156,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4932143e-9,0.0,0.0,0.0,4.247379e-8,0.0,0.0,21.659452113517297,-4.099999999998549e-5,-0.0021556000000000353,0.0,0.07666995443331742,0.0,4.7080445e-9,0.14532906119915845,0.5311912918181854,14.12632604973345,2.343999328827799,0.08536128478056604,0.2959277293859728,0.6160620552695573,0.0
1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11807770317307444,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5293427e-9,0.0,0.0,0.0,4.6544254000000005e-8,0.0,0.0,21.496335350339965,-1.1029999999981333e-5,-0.0005798999999990784,0.0,0.07811842340115376,0.0,4.8256148e-9,0.10270914667744657,0.12263885025641486,6.49805967432934,0.9285773808462494,0.03986298622104112,0.23017361157980343,0.2874266446128555,0.0
1770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12018860877698863,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5651961e-9,0.0,0.0,0.0,5.0583037999999996e-8,0.0,0.0,21.63439757224449,-4.2289999999986505e-5,-0.002223299999998929,0.0,0.07959425722614034,0.0,4.9430925000000005e-9,0.11095625938048359,0.16370627353204448,6.833188779150191,0.9442009845179413,0.04159398332928754,0.22828819221363883,0.2950469385078396,0.0
1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12270511081206482,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6013494e-9,0.0,0.0,0.0,5.465637800000002e-8,0.0,0.0,21.42892110132936,-1.5459999999981044e-5,-0.0008130999999993449,0.0,0.08109797289236419,0.0,5.060673700000001e-9,0.01637586732044971,-0.1119692281706488,-0.665370483508525,-0.5975858948239576,0.0031389451980334826,0.14152831356610296,-0.1256907551620241,0.0
1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12489436457550222,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6374741e-9,0.0,0.0,0.0,5.8726423e-8,0.0,0.0,21.39461571539237,1.140000000010577e-6,5.9700000001328135e-5,0.0,0.08263009715091173,0.0,5.1782465e-9,-0.008169622359368134,-0.21120447687716215,-3.913884944611425,-1.2968732780709544,-0.010693214080583768,0.11554047005831602,-0.33348486072074124,0.0
1773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271238738421892,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6733555000000001e-9,0.0,0.0,0.0,6.276843000000001e-8,0.0,0.0,21.59523139318095,-1.8209999999990734e-5,-0.0009574999999992784,0.0,0.08419116670438971,0.0,5.295731900000002e-9,-0.0024779062025830356,-0.26782234740292843,-2.750549688425224,-1.1052573743450012,-0.005015152275149148,0.17681364356682394,-0.24300435584907554,0.0
1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12939437919744215,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7090140000000001e-9,0.0,0.0,0.0,6.678474599999999e-8,0.0,0.0,22.25970772945681,-6.122999999999545e-5,-0.0032186999999987975,0.0,0.08578172839493182,0.0,5.4131346e-9,0.08886353747695308,0.0486906273471277,9.57622625788531,1.2915316464051827,0.05712998510219647,0.42001137764982577,0.42792502966652,0.0
1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317066348512142,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7452255e-9,0.0,0.0,0.0,7.0864778e-8,0.0,0.0,22.200963290559795,-3.526999999999003e-5,-0.0018543999999991456,0.0,0.08740233939575731,0.0,5.5307395e-9,0.057264608066112554,0.13407921554273905,6.519814078223931,0.5190042400315349,0.05122584145210318,0.34195472813992644,0.1414675566422332,0.0
1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134448338015518,2.4856862000000002e-5,1.0071225e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7810976999999999e-9,0.0,0.0,0.0,7.490574e-8,0.0,0.0,22.141942125209106,-4.829000000000638e-5,-0.002538799999999064,0.0,0.08905356740634862,0.0,5.6482193e-9,0.026623643842823785,-0.3277952529222059,0.3711937349881964,-0.6406814273031785,0.014372376094809791,0.3337798859782861,-0.07759113100277126,0.0
