"sample_id","global_temp_anomaly","thermal_box_1","thermal_box_2","thermal_box_3"
"mem201354",0.9458252813176837,0.8093455297772574,0.13589284439504315,0.026683904338168783
"mem204820",0.9184274581911781,0.4103248013108278,0.43336519756970726,0.09764465854565714
"mem204993",0.8066458237831768,0.24258511221722326,0.5677840057935399,0.02629369396399455
"mem205929",0.7787908473723859,0.3122812647103958,0.36707865148591406,0.12304536608708486
"mem206557",0.6495964993641674,0.22321410616842788,0.4726555164782485,0.0025965200346138545
"mem208099",0.20069832596948084,0.09606365421364424,0.14812580945447346,-0.008807655312217843
"mem208654",0.7627260432026062,0.09968926094048577,0.25481126247949987,0.42555630799608785
"mem210211",0.916677012035398,0.5103450293426423,0.3880443181473515,0.04639811906783738
"mem211307",0.695084672656596,0.35230109126082076,0.3559275912706796,0.013076800886728218
"mem211319",0.909483724750082,0.28157523782118576,0.45705169356971154,0.20060218213460665
"mem212443",0.8827796369908226,0.24641185917514083,0.6157013712317713,0.04920082586575233
"mem212778",0.5776383264482667,0.25577073519875293,0.10985832068137878,0.22723299341060826
"mem215224",0.9467736641672385,0.5911741404594711,0.049461284272878395,0.3252151761272178
"mem216296",0.09836057236033867,0.09688064072593201,0.03715332562928324,-0.005625661794562729
"mem218634",0.763028807676209,0.3148760097537749,0.46714505747354024,0.006325204996225463
"mem219356",0.8934674377196506,0.33607400098870566,0.46090770153262417,0.11919618587359965
"mem220001",0.8981523979832557,0.3820444266771586,0.5298294685581867,0.009874576326211998
"mem220222",0.9583258302546139,0.513284914704119,0.34136899158666834,0.12325584290840905
"mem221847",0.9497075605396396,0.4083853858627931,0.551498534897628,0.010915844472819456
"mem222050",0.95664559420066,0.4088053540118919,0.22413880400552377,0.342630988181627
"mem222424",0.9074023952928004,0.6581892420071767,0.24149848558144293,0.026696279238258847
"mem222828",0.693544068301727,0.2864043151380767,0.3797517024974998,0.05875301086690664
"mem223510",0.9243172702509562,0.3276245424878285,0.5924103788299719,0.024206057367622512
"mem224201",0.7148281209763954,0.183317361302516,0.5461552086052113,0.02223635267690064
"mem224632",0.8183884685351938,0.49668392247064247,0.3198443814614833,0.02369387171197076
"mem224818",0.6223245564051488,0.4375704840983402,0.15394942746500642,0.05320976167188539
"mem225183",0.8376382377519429,0.48963784916705877,0.2161098399779932,0.1519069678449751
"mem227167",0.6225678083215641,0.15456801501655085,0.3769566725708975,0.11933292445899925
"mem227535",0.9645941250000336,0.264655608727846,0.6530920669237643,0.06883516004736412
"mem227546",0.6564712101402627,0.4213251670302526,0.17285375152078553,0.0872647736031348
"mem232377",0.9026133841702279,0.24496613323607383,0.6129193728363891,0.05981652699810722
"mem232597",0.7797580504747795,0.4297270488400886,0.342332630273043,0.02584385185924159
"mem233837",1.0334991134938922,0.2954607098039914,0.6901631863483018,0.0738280804243237
"mem234186",0.6433409561551949,0.07387160179618897,0.6061998895871678,0.012499785594432813
"mem235443",0.9261982930469794,0.5418089336042514,0.35303079709827645,0.05785737933158282
"mem235739",0.8299035334193845,0.39531511320142465,0.25092301838111514,0.20122424984349951
"mem236270",0.7871373338398774,0.32530552072162655,0.4826736602232,0.015486547262040266
"mem236332",0.6617219202424586,0.42136412543129353,0.2726684036077704,0.0031754451294902074
"mem236700",0.6568603826195326,0.37940145540633924,0.26938281748651693,0.03973192977680782
"mem239889",1.0121055269381891,0.15933794110252222,0.7384163005816349,0.1424705150349546
"mem241137",0.8396424261419777,0.26958225876889735,0.5441200478800627,0.05313333935887577
"mem24134",0.6423113537049515,0.33648188075938534,0.30762340534188376,0.028031947358267462
"mem243083",1.1472115492379957,0.42598292918321135,0.6649576419992915,0.08378190530192553
"mem244194",0.9832997371847326,0.16276468687066678,0.756207195373921,0.08876201546887795
"mem244570",0.8610351919815948,0.16394522810773932,0.6664736277347356,0.05425837207339471
"mem245349",0.7147106227895129,0.4579681258849657,0.245233660366304,0.028620008542532802
"mem246055",0.7847295144161838,0.02085023391085305,0.6570950778599748,0.12811724070658023
"mem246764",0.9254469233105188,0.22637796713345373,0.5907773326197131,0.13450884966374077
"mem246944",0.7648143658489605,0.2359972180273781,0.5525390211676684,0.006129120953814965
"mem247258",0.7807055567653134,0.1522181027030931,0.5796938872654069,0.09316174474619929
"mem249246",1.0958461543106386,0.07784730537767852,0.9715795241835617,0.07057151510389223
"mem249959",0.7269283794568857,0.43212735218576115,0.2948225513411133,0.0288376402036171
"mem25284",0.806094855737702,0.48475630042566487,0.3110746941847105,0.038931333734724204
"mem253022",0.9959946000220088,0.5755006353085299,0.37809351279267134,0.06080615572294115
"mem25321",0.969614908121619,0.3532977306082084,0.4275260994893662,0.19633107589169702
"mem253728",0.7855962678865349,0.3726591462535327,0.4023065972700342,0.041003234186515865
"mem254052",0.7435205162667617,0.47711382031194494,0.2843685291781806,0.0055178160924298555
"mem254271",0.8151207072979432,0.4297106291977627,0.3889760907968166,0.02145058254110356
"mem254928",0.7975714375398932,0.15377507481625385,0.654888968001928,0.024434729092309995
"mem255913",0.8057599320213489,0.12985276655398129,0.546958242022037,0.14594472274108078
"mem256524",0.8664220420937593,0.6209047873708251,0.24820771653512214,0.013575634686518553
"mem257406",0.852794407378995,0.36346821038875854,0.36325207035114965,0.14814313889737607
"mem257776",0.959560772941643,0.450027481428255,0.4950121730379339,0.037827102674519386
"mem259098",0.8075734017351837,0.31276706853360964,0.4660188356099948,0.04796845689268722
"mem259342",0.8874523601395427,0.37595743908230733,0.5107189615794191,0.030655758828670592
"mem259377",0.728437884691703,0.20147750524139393,0.5237492663133891,0.02658700888942035
"mem259915",0.8644516485724699,0.40039950584242273,0.45750699791334587,0.03808477018136397
"mem261577",1.0081332992068226,0.3964550775744202,0.6211204984310128,0.008225049362236675
"mem261648",0.820121417075777,0.25829267237096076,0.5639428263620565,0.02334512323342902
"mem262190",0.7780534568461575,0.44308571772125244,0.36165869404314044,0.005964546958031935
"mem26337",0.7179691536330128,0.4129885819618441,0.32885738007113163,0.018863177030515085
"mem263722",0.9891890831066702,0.8704632280425908,0.06249551785641778,0.07719406891814727
"mem264749",0.9364199744796229,0.6348410345112301,0.26638096509849635,0.054872591075397964
"mem265153",0.7777631974927908,0.09531128683418554,0.2147248834219399,0.4813140347928774
"mem266031",0.9341958111991565,0.3497884519190566,0.5908468422983699,0.00745194597508643
"mem266839",0.7143880979660348,0.23643508368566724,0.3658713811592387,0.142031963941554
"mem268148",0.7759520650442704,0.45375695571600716,0.2984980877109179,0.05391516491224072
"mem268734",0.7583342971529065,0.38700900498554014,0.2800177107445807,0.10923383623538338
"mem269114",0.8484767828162562,0.6321464558935503,0.19815328623811282,0.041571018797375
"mem269919",0.7604932834414225,0.3174584647653708,0.3972729994984539,0.0604876972877608
"mem270091",0.9860937974884558,0.43368114526157925,0.5578933670197231,0.004841114044849341
"mem27212",0.9973264412615349,0.23164850599332876,0.706233965502883,0.08986198154491926
"mem272285",0.7335921449745011,0.44714471638181397,0.27446992137442355,0.03366038558070396
"mem275220",0.6567972716703078,0.5305938233148433,0.07918598950088872,0.06703164422995998
"mem275279",0.710116889935993,0.3490862241539908,0.2712603281874708,0.11648343230363212
"mem276248",0.7615970789833142,0.2864935929713653,0.4387841834516061,0.060636927886377756
"mem276552",0.6790784520831024,0.41240598738619416,0.2321575000575584,0.05853032620618234
"mem27701",0.7467255973965777,0.23945699967197218,0.48531192465622847,0.04804739726314459
"mem277487",1.0147445591974245,0.28706570652229996,0.5556693743912288,0.19788521963442077
"mem27795",0.9200177129564164,0.6171584280645213,0.15400406694726199,0.16916845672063205
"mem278305",0.681342624708071,0.2994044724286594,0.39141908232313327,0.013999393872363437
"mem278532",0.801292083508137,0.7223972075351783,0.07132922296813203,0.04116150209090455
"mem280828",0.6329581664811387,0.029256576149215216,0.4433274887980369,0.18740372361406818
"mem281369",0.6432539891287427,0.31388938787032816,0.21921585094424081,0.13006141248845254
"mem28212",0.7945447651362045,0.5606717884617882,0.19628743255554854,0.05462845986367877
"mem28271",0.7828064280267415,0.20013435614858205,0.5774684315548471,0.03318093162706217
"mem283459",0.9023701540459063,0.4353255567570319,0.48033604574919975,0.0014701198507210353
"mem283760",0.8199513401372207,0.2915569170459764,0.24587556453228931,0.3034533435895122
"mem284350",0.7806876945856391,0.3774059241692192,0.2795342814869297,0.14770018834414647
"mem285976",0.8155974250768893,0.2089100974227892,0.589691408941272,0.03577356574706179
"mem286148",0.8097844330128144,0.5247460334107334,0.17112622670713928,0.1270622715587238
"mem287935",0.9032130476480361,0.3968301746979633,0.3980212032885494,0.1311858954686424
"mem288176",0.6939345106512598,0.3023214672773155,0.4300021392588123,0.005481666289245645
"mem288327",0.8382649610835987,0.3264708660190343,0.3105622855699292,0.22283148360257327
"mem289193",0.7638081738653545,0.44996221348678606,0.3278330613681972,0.0065426797004180135
"mem289635",0.8070600137076598,0.40142692143054143,0.43280301301575647,0.00403910897070203
"mem290620",0.7547703795176013,0.6679366644742499,0.03718412662748917,0.08679898901164777
"mem290954",0.7126549751921297,0.35116162816551594,0.3719013412718818,0.02030989858420555
"mem291380",0.22613412686508305,0.21732508582135943,0.08737775898068265,-0.048027940763953
"mem292094",0.7534038673282194,0.18785004321003063,0.584527738023499,0.017134242950057575
"mem292169",0.7736494470649722,0.43820879346829666,0.327638529360074,0.03083098346102358
"mem292589",0.8099540701282633,0.5269670439630109,0.2336734616214529,0.0779192746902909
"mem292633",0.9288141698039489,0.6298441852754649,0.26529968942075854,0.06385440823881743
"mem295272",0.6700065385234283,0.29139252360712276,0.38955154783628626,0.012746717512929625
"mem296234",0.7107795225221845,0.284427101731164,0.4247825977788764,0.029484057486436805
"mem296760",0.928360493239855,0.5379411229457647,0.03502250213456298,0.37366491296946835
"mem297462",0.8391810665008769,0.33507299460515794,0.5052200106222521,0.030839194735727056
"mem297494",0.9595897260463244,0.4359439174379931,0.5174405523556955,0.03273987672217493
"mem297873",0.6357127117544165,0.49478156789061434,0.12900651131137927,0.03209748814459856
"mem299950",0.8479855981777651,0.3130408944305419,0.3732630847094714,0.19077152557046007
"mem301982",0.6511940344861611,0.35612178572160796,0.31323148032178594,0.0086335368860758
"mem302432",0.8622792023176409,0.26892387940399215,0.44620807352251113,0.1733814254631606
"mem302519",1.0369942214193728,0.5609806411684908,0.12244211789494419,0.36158368678916825
"mem302714",0.648314469953742,0.1414379785135936,0.5110332613781867,0.02029049792750549
"mem303066",0.6063140551477885,0.24006850365208737,0.3329972973444255,0.07225509497559886
"mem30351",0.48386479834975327,0.4503974979414287,0.041284285512270064,0.025361357582691063
"mem303885",0.7618168238076622,0.31297046303443343,0.4005849116968472,0.08085928835513176
"mem303928",0.7530478297068663,0.345544550608178,0.40478442935813247,0.01788211570978562
"mem304621",0.9661090480757417,0.6707496603102885,0.08491575413590481,0.2281478048717811
"mem305065",0.926550810552156,0.19723448693886958,0.7244869438498918,0.028495474053475748
"mem306303",0.5452021550794576,0.22275073940877377,0.3060392095694681,0.052221559486512914
"mem307391",0.8399423752913127,0.5082815738201016,0.2874285106721959,0.0675601567713773
"mem309732",0.7460974853148685,0.36348171405079455,0.3956919504290683,0.012763206378353476
"mem31004",0.9233965085228389,0.27304607251710894,0.6278621174258467,0.039119371596771764
"mem310342",0.8304799736104076,0.30316758357135243,0.5472223369298242,0.0035444889019751167
"mem311317",0.7132284968378844,0.18652697407577368,0.46643658439135005,0.08692583478676767
"mem31396",0.7386303562265187,0.5276699229619949,0.2086786182376442,0.032565490683448335
"mem316263",0.8755440589860817,0.5486776360706421,0.32699379221674585,0.023163578880109593
"mem317323",0.7742165213147573,0.22317154578833107,0.5608173387490236,0.023620882205667184
"mem318575",0.9282770876219311,0.2549471309423601,0.12107741239458675,0.5651871811836172
"mem320651",1.0028808300926473,0.19635977249134756,0.691626934762434,0.13137763595964172
"mem320974",0.9591538465899502,0.5229471558313413,0.39234859051390536,0.07153109596905134
"mem322258",0.9185770938934706,0.26269037987283617,0.6669848790812427,0.017327127083345578
"mem325609",0.6238563970187139,0.2997610033927323,0.22291809369072071,0.13851736447426688
"mem326150",0.8826007585147573,0.26348376478993374,0.6178388410749724,0.026047500868600772
"mem329832",0.9593989387013137,0.5512235058688436,0.3559002562197542,0.08042762511745674
"mem330986",0.5676214594187305,0.24054462707882746,0.32323910505134745,0.035961448260689546
"mem331103",0.7733218029552097,0.5159974665975274,0.17665611203664852,0.0890955388216706
"mem332249",0.76772321575944,0.3424210727275435,0.40483176104969104,0.04971076349890665
"mem333357",0.7609603173680561,0.1934119362381394,0.5484543526758932,0.05082843608897805
"mem333438",0.9783551546120997,0.6234471516557405,0.2582737357710098,0.11666950086668784
"mem336346",0.8541727725343993,0.5848051363078715,0.1780200322390638,0.11063623636921242
"mem336398",0.9226808468997567,0.5887641146096012,0.13240948291668975,0.2116332157896398
"mem337382",0.7647233604835377,0.3580235832945635,0.43646380637676085,0.007041871605402484
"mem339048",0.7967095533022532,0.447262954361456,0.2419284247430955,0.13119456902117926
"mem339049",0.7882989793864136,0.5594176179871001,0.23063766168641014,0.018024572287482568
"mem340205",0.8046559885006823,0.4284353992449985,0.15196833403547705,0.2531545960916257
"mem340311",0.9793631979114011,0.6658283810849495,0.2557734853316199,0.08340739703221511
"mem34062",0.8081100861757983,0.5781733757896059,0.2429281704045435,0.00865146927782619
"mem340625",0.9761465934617659,0.4082856949822705,0.47158976285394216,0.11986056864966611
"mem342049",0.8710493910680464,0.3249338441145421,0.5312437910733703,0.05266409910983419
"mem345241",0.8365000165772767,0.6265887726938426,0.10434719180506775,0.1280741325414835
"mem345937",0.7398318602846616,0.5243829485204626,0.22716457481243194,0.010513557501279842
"mem347123",0.8151744539178387,0.43553191351601306,0.1391559943096886,0.25701236344993855
"mem347533",0.7207340765812229,0.24364495037350645,0.3528335742578709,0.15450999142754643
"mem347961",0.6666532657441103,0.42882839899258374,0.20886523198808254,0.0615079032699169
"mem348434",0.7365494819546518,0.3002686186265905,0.40406983092618093,0.05956876967694695
"mem34912",0.776606160138969,0.3223386885995524,0.43306647309511914,0.043827410207992606
"mem349810",0.8833006059750417,0.7026134973799307,0.18263341238444308,0.014943321177110381
"mem350077",0.8496098902655241,0.35397673182810885,0.49447241422537846,0.01803005519482668
"mem352416",0.8710859774040131,0.4877839236982633,0.3854178905794863,0.03726284760590524
"mem352833",0.9691798205575007,0.3237738334664358,0.5251038138439533,0.14303688489579938
"mem353298",0.6799113246054679,0.36440222064845856,0.3310523849090332,0.020794139884599133
"mem35502",1.0252888334493049,0.2189874299180174,0.68298186349616,0.14985942744776634
"mem35633",0.7363885654521518,0.44958920504937966,0.2695858361729379,0.04591678142135559
"mem356339",0.7103591815148317,0.36157141836827633,0.32126458552542697,0.04861672590378982
"mem356609",0.7359348327941245,0.36904281609797257,0.37831086683864673,0.007358262952232129
"mem357689",0.6543358595333956,0.2629755334109535,0.3864382533458569,0.029926205889698434
"mem358022",0.9135341596045098,0.4339728900942408,0.38713372908072047,0.11746759854562717
"mem358311",0.7818192135179253,0.5046807572691931,0.27718354213611207,0.02455307146710176
"mem361324",1.069414419141458,0.2675543949359971,0.7369485191531348,0.08124527105294171
"mem362337",0.819514118422728,0.5882133960352584,0.21961762443463395,0.02524298755734201
"mem365122",0.9641316251687945,0.45970287963159884,0.4593147139110088,0.05092444523842281
"mem365533",0.6901857709068441,0.26383911887994244,0.42368371787655135,0.024303968509437848
"mem365988",0.668164489286135,0.2722562672575357,0.4305462793123375,0.0038771512443135795
"mem366407",0.8281847001986457,0.30926789383375486,0.4874944251597608,0.061170315597242605
"mem366472",0.919512361037999,0.494159834169551,0.42337792706112115,0.031785757788163595
"mem366818",0.8745830027453111,0.36301708447186776,0.4696121961166052,0.06296727214567906
"mem368126",0.8811983535829656,0.45922980534696123,0.4211132007020827,0.016473527178302035
"mem368303",0.6644182763580812,0.3766660405750635,0.2687378845236902,0.046564757181806436
"mem368307",0.9774678722579486,0.18633797848156525,0.44199884139608125,0.3756247926264157
"mem3687",0.8160049004156082,0.4296994177146737,0.37147374108205256,0.03256959116542295
"mem369080",0.6777783680409841,0.17363738667228076,0.5130556105601534,0.02966109436244601
"mem369345",0.6803504031315946,0.4386697667740883,0.2381418502618262,0.029847135456846214
"mem369368",0.9460723293749185,0.6005270669303893,0.29115002221004027,0.07171473628850615
"mem370716",0.767287766972981,0.36736068477224687,0.41137285077165703,0.012139905233810045
"mem371646",0.8131932239616273,0.14131809914917348,0.6643112331684737,0.042260958401995244
"mem373635",0.933532095458431,0.24256165924952458,0.6244794918422387,0.08881672636974522
"mem37474",0.48929033616410567,0.225365805988188,0.28466550885639424,0.014635971396165293
"mem376686",1.088592714636984,0.40870159995698574,0.5303721134320505,0.1799860016819159
"mem376708",0.9803999883351083,0.3709635764005655,0.34519910284335675,0.2817361672335638
"mem377719",0.7629164026587063,0.40188723907264295,0.3539819122415391,0.019851917803954275
"mem378085",0.647989644076861,0.37435668809720923,0.26877006748459287,0.03734196935286006
"mem37842",0.8078202045594648,0.3379763850715803,0.45114836573482686,0.04300280881739334
"mem379784",0.7673433453645352,0.506964534242427,0.25791320747044166,0.019634172616245966
"mem379876",0.7597667074549629,0.3005004535086266,0.31787069203461205,0.1651857216905153
"mem380071",0.8524724899650418,0.4481595289948004,0.42232542004359547,0.018511449001480888
"mem380937",0.6132868937259932,0.3362272993434129,0.235374109917542,0.06596582655497582
"mem382392",0.9371251244552672,0.2679351891160419,0.4835091327209515,0.21808351213235377
"mem383087",0.46888688662322514,0.18438504379446652,0.3038458311526192,0.014185192073868529
"mem383227",0.8719515676909066,0.5089454067336525,0.3709580978371759,0.010888484222138289
"mem383553",0.7772344786187688,0.2572074166163712,0.5101453226445878,0.03431815378700021
"mem383672",0.9581462024741483,0.3006323642925448,0.6444941148767294,0.02944557649090248
