"sample_id","d1","d2","d3","q1","q2","q3"
"mem386463",0.776122027,8.308712442,217.7926871,0.186937768,0.223594119,0.238430549
"mem388555",1.450913465,11.40315189,337.3871836,0.272928858,0.09511309,0.343155153
"mem390090",1.004954579,13.42820209,455.8871982,0.274644368,0.345374801,0.603343066
"mem391726",0.599414143,4.765353547,438.3277801,0.114844291,0.592042324,0.209658318
"mem392980",1.228904917,24.63874956,289.8157292,0.334174279,0.213383049,0.210673375
"mem393154",0.981059842,9.635594561,201.197704,0.21487961,0.158157751,0.152945038
"mem395016",1.097319017,12.77668003,256.2551643,0.198320863,0.201106733,0.106050146
"mem395294",1.168824216,10.80236598,753.5950827,0.202234036,0.457442475,0.419335795
"mem396080",1.076506085,4.709696394,537.6419524,0.171103889,0.212692767,0.73665518
"mem39639",1.61097978,10.029361,2011.226506,0.314788302,0.188156268,0.137876691
"mem396394",1.845155972,9.170683704,574.5096099,0.194131656,0.407887711,0.078330095
"mem396716",0.62631032,7.064091217,216.0274045,0.07756964,0.225717968,0.189644807
"mem399550",0.756037249,8.265766434,767.2872648,0.11244971,0.163904806,0.143953668
"mem399688",1.173303658,7.559459923,367.4738623,0.135910738,0.511017949,0.152205762
"mem399717",0.345306807,3.556739062,571.4975163,0.002520073,0.464539355,0.138211656
"mem401313",0.65671318,4.693666406,787.976771,0.143696942,0.233914918,0.406587734
"mem401388",0.512328595,6.775083678,146.8006891,0.174653898,0.091631772,0.53270123
"mem401559",0.953123809,14.34954506,338.3644672,0.283115897,0.158208348,0.653063891
"mem402531",0.890539225,9.237233662,373.7588392,0.195139008,0.23605208,0.105479643
"mem402793",0.869959581,5.820172315,682.8260497,0.147970652,0.303135338,0.04747491
"mem404609",0.731079987,6.573628599,345.5030873,0.229265004,0.147882943,0.427818069
"mem40636",1.976654643,12.72104872,663.9182948,0.228028958,0.420572238,0.746846939
"mem407615",1.223640326,15.32513845,126.7136045,0.194575564,0.211266339,0.155240907
"mem408017",0.649971298,4.538334593,406.8237135,0.124700912,0.33457908,0.351856654
"mem408108",0.878237466,8.863457547,117.5087356,0.201873717,0.122778427,0.294962826
"mem408346",1.040386191,12.78170799,984.0077438,0.248190375,0.387537767,1.213263365
"mem408568",1.337113675,7.409926507,1176.052357,0.218561416,0.230597842,0.418719827
"mem40865",0.822195209,5.115417732,233.0877213,0.091718487,0.344256143,0.102908152
"mem408966",0.478470799,4.541574952,294.6137696,0.048038307,0.429631531,1.402901058
"mem409752",1.131329748,10.67862006,379.3369995,0.201298387,0.229692484,0.214995912
"mem410635",1.711043713,16.80930568,279.8368309,0.188437401,0.383495936,0.176078604
"mem413895",0.345467211,3.605494063,150.2073617,0.115729785,0.199963927,0.578593031
"mem414056",0.874583542,6.808773197,324.1304463,0.18348031,0.261811391,0.335272964
"mem415311",1.409227971,12.03379278,334.8189093,0.226863816,0.330845877,0.511956253
"mem417789",1.187614071,10.42616066,426.3390956,0.247568795,0.299230653,0.401050388
"mem418287",1.058565107,7.498854324,606.313499,0.20873223,0.414087348,0.774243064
"mem41861",2.350350505,12.88815556,696.6669293,0.30806903,0.067091128,0.254052548
"mem41950",0.730302805,5.95977789,210.7837311,0.123702403,0.488992768,0.334080928
"mem419548",1.112199716,10.73478745,346.491633,0.205929689,0.272112867,1.204485567
"mem420704",1.700993199,10.76695885,206.3873217,0.2132791,0.19680712,0.195310662
"mem421592",0.555689353,6.33662069,521.1346083,0.135510744,0.393826763,0.218062414
"mem422144",0.504687143,10.64036122,284.7609063,0.129328978,0.543787687,0.44373317
"mem424117",1.512239177,7.794454555,176.3298467,0.208247454,0.451619251,0.345222862
"mem424197",0.807029458,4.953446624,521.3565328,0.146883119,0.51382632,0.867728708
"mem424464",0.511200143,8.799122953,179.8062511,0.148994796,0.277961895,0.191686872
"mem424714",0.958503264,8.212090467,474.0022014,0.269128655,0.192751002,0.416671384
"mem425054",0.932474973,8.128309687,261.6712806,0.14263409,0.530617166,0.4203577
"mem426046",1.092449964,10.52780424,223.3365755,0.21462302,0.317937407,0.164300571
"mem42634",1.708700843,15.14515591,188.4343862,0.243340016,0.171487126,0.52889269
"mem428784",0.931159661,5.000494959,196.0583851,0.123910867,0.191980947,0.795315882
"mem430063",1.005366627,8.154055312,63.36707768,0.177960207,0.341275439,0.139811262
"mem431763",0.357896456,4.704105671,534.3941865,0.110372298,0.567869103,0.244202766
"mem434467",1.559347155,11.10841298,330.0873443,0.294298062,0.212395584,0.323784146
"mem435590",1.925584801,14.28484916,198.0797763,0.328528188,0.446997866,0.419793608
"mem4356",0.793233156,8.755639628,272.9108535,0.205198188,0.159509548,0.593447426
"mem435611",0.801115902,5.178969767,338.2531603,0.12320334,0.21385517,0.237924048
"mem436535",1.018302588,5.304463336,743.4706791,0.176527887,0.351272011,0.137393406
"mem436782",0.997906743,6.638650803,268.8366239,0.121060921,0.277120524,0.201376622
"mem4370",0.924456077,8.758722369,739.1336352,0.176077047,0.272610638,0.214808107
"mem43755",1.228402268,15.8477229,390.4691201,0.227321192,0.212658164,0.808792549
"mem437766",0.62510419,8.239272069,494.318477,0.129276558,0.341682797,0.718699644
"mem438299",0.833388076,4.852758569,923.2400374,0.119308601,0.216740521,0.268299895
"mem438640",1.613042753,11.67416497,775.3206348,0.29047494,0.148634508,0.555604586
"mem438645",1.56813095,13.67549104,274.90406,0.193419618,0.299809359,0.101326102
"mem440494",1.296258834,15.43335055,229.5513427,0.213020014,0.637420724,0.822830554
"mem440692",0.8348296,14.18052183,741.8396998,0.215402831,0.761795979,0.323433599
"mem441629",0.866354236,8.445785273,354.2966559,0.207181619,0.112751056,0.112551993
"mem44169",1.682840083,20.68519051,362.5550396,0.260354571,0.12580352,0.124077027
"mem44203",0.797755082,7.026798709,588.5612275,0.219619826,0.475361119,0.43055095
"mem443519",0.691069019,4.794706477,211.8567603,0.086755577,0.5537204,0.412954209
"mem444084",1.098454547,8.646242632,552.627029,0.239390027,0.107754869,1.473427587
"mem444205",0.675883999,6.123792171,470.8346416,0.093090255,0.284712718,0.612852198
"mem444783",0.667658206,4.827776337,214.1241467,0.126764615,0.410796432,0.62213199
"mem445174",0.715279332,7.076954036,684.6153118,0.152235625,0.339724446,0.421767338
"mem445634",0.73375793,6.932398379,432.0284357,0.176820378,0.209364188,0.444485409
"mem448130",1.260642433,9.909303289,386.9194116,0.161458061,0.186856293,0.229567587
"mem448892",0.941127064,13.67126795,584.4259323,0.242317039,0.438192899,2.198990535
"mem448969",0.515114664,5.744503392,128.5940825,0.115827123,0.172433235,0.393249659
"mem449102",0.898981811,5.775923321,969.7238751,0.099084157,0.362147713,1.395760077
"mem449226",1.256327788,8.090488849,445.9210262,0.242011948,0.109466473,0.818831632
"mem454848",0.725999058,5.352093182,1701.747495,0.150409051,0.278244296,0.048290543
"mem455056",1.028502163,10.1120837,362.9005655,0.243191786,0.082076542,0.416822793
"mem456110",0.805256377,9.303015174,207.9776364,0.164756869,0.225494693,0.115406587
"mem457340",0.953352489,9.593105687,217.9770325,0.221568216,0.010958276,0.332017827
"mem45942",1.263164128,10.08867676,61.15819175,0.175256417,0.076202287,0.169648143
"mem460496",0.716293824,5.275981461,313.3593932,0.104798356,0.469115529,0.710888459
"mem460668",0.949446499,9.040932726,407.676655,0.201580679,0.253343315,0.332583052
"mem461031",0.582157809,8.157196751,264.0902771,0.112364189,0.153461364,0.347379285
"mem461787",0.911138154,11.09583469,310.3845239,0.182350661,0.242703195,0.24944529
"mem462107",0.70405485,4.859243238,411.7205712,0.101110505,0.390458738,0.27813462
"mem462632",1.017852843,20.13155734,437.0332067,0.272218126,0.301191703,0.681797927
"mem463223",1.099090271,12.99230866,1797.177101,0.225785547,0.395898421,0.571727236
"mem463438",0.749103009,9.504744097,530.5581187,0.20559421,0.335856213,0.688069881
"mem465054",0.917690177,10.81019247,430.3603098,0.260373512,0.233804393,0.204752989
"mem46560",1.097847377,15.51193795,378.79574,0.213545897,0.160261914,0.22018766
"mem466244",0.635594134,7.440207894,259.2286318,0.139144143,0.247190561,0.878317013
"mem469037",2.068444091,37.03902129,201.747904,0.367315517,0.332300929,0.229342986
"mem469103",1.086742924,9.772244481,656.8922566,0.224383926,0.086166422,1.252596103
"mem469635",1.414573824,16.26756114,490.0957881,0.212160523,0.247715458,0.197081864
"mem470078",1.290004227,8.914321561,177.054166,0.212493762,0.329073475,0.008740116
"mem470985",0.587756205,5.818970599,340.4871134,0.081400466,0.472548566,0.249057618
"mem471636",0.868239908,6.792260655,435.8962077,0.195102162,0.389161638,0.521519254
"mem472548",0.471082221,4.328238128,70.67478207,0.06402882,0.23894611,0.225691955
"mem472792",0.689019786,7.999275315,725.9677732,0.158790825,0.608118002,0.271202284
"mem473150",0.328636573,5.368157659,391.8528525,0.074747435,0.287636666,0.43535835
"mem473579",0.711642794,6.468230969,159.0320423,0.216035043,0.122858415,0.753272728
"mem47520",0.759605603,10.68179734,243.359636,0.165532774,0.282433234,0.09360817
"mem476106",0.805540661,10.75590263,332.7972967,0.180872428,0.312333425,0.349091721
"mem476204",1.279269146,4.870245907,255.9843888,0.214715245,0.174081681,1.958822892
"mem477110",2.301390795,14.39367485,544.3379932,0.32954508,0.077845452,0.991238236
"mem477380",0.638095736,3.838736538,441.8863066,0.080797855,0.398488641,0.369827378
"mem477757",1.389680453,9.140751175,189.1190998,0.229140013,0.196872939,0.07840341
"mem478680",0.702893333,4.678303464,325.2801438,0.109592335,0.314452947,0.43424517
"mem480425",0.933800945,9.043957998,487.35009,0.172519271,0.360677063,0.181752184
"mem481431",1.525884966,12.85787624,239.5187963,0.22264379,0.118794119,0.115139565
"mem482318",0.832795991,7.082539982,114.6377709,0.126942362,0.270482979,0.182826051
"mem482787",0.733901355,10.70655732,751.0896138,0.210802047,0.241454787,0.235821051
"mem483045",1.184633995,7.15350781,501.5809217,0.232768207,0.383279161,0.582205975
"mem483736",0.993118378,5.40592614,579.1161274,0.175540939,0.238701565,0.330791665
"mem484363",0.713265335,8.721642224,432.6023513,0.156770334,0.159793977,1.401280667
"mem485705",0.569879667,5.060391473,793.607064,0.104929092,0.328146577,0.150096467
"mem487224",0.930355334,5.075113908,217.1873918,0.190995948,0.168233529,0.088303157
"mem487343",0.934387993,7.843706658,207.1086229,0.287416296,0.209750343,0.243906243
"mem488066",1.125153431,10.44759079,199.2537351,0.247787459,0.526133942,0.021342815
"mem488265",1.008510203,4.58849746,526.709937,0.150166112,0.304262172,0.82335388
"mem489426",1.26830818,12.10505494,266.9799806,0.241232942,0.264076884,0.075756885
"mem491395",0.856160165,8.920337033,231.4012958,0.186153908,0.547301477,0.487430124
"mem491666",0.547699616,4.891670842,271.2723669,0.156901402,0.279304625,0.384998314
"mem492293",0.706590836,3.284907957,100.5887383,0.104416004,0.233794047,0.254857658
"mem495318",0.742064433,8.499861793,455.1804861,0.176810961,0.561194168,0.247703755
"mem496615",2.011980073,20.42348006,452.1276248,0.255610711,0.114055524,0.332662081
"mem497035",0.257983368,5.31340946,400.7566356,0.082066236,0.329092799,0.379728541
"mem497689",1.550203469,8.143818891,567.737382,0.244396992,0.051159643,0.057233698
"mem501411",0.955661429,7.987764034,325.2404148,0.271054973,0.147149849,0.311080593
"mem501737",1.324816824,19.8092151,61.11857725,0.217784448,0.288844234,0.008172346
"mem50356",0.524055275,5.541731205,405.1251547,0.158982688,0.339333575,1.037674854
"mem504902",0.457605912,2.775495101,87.11058958,0.036108383,0.36945274,0.616665456
"mem505130",0.860740618,8.269793728,140.4346232,0.244863556,0.124740154,0.063547861
"mem505569",0.948679451,14.00203091,559.3097858,0.252914969,0.513375099,1.327084306
"mem507163",0.535886678,5.156121744,288.7962127,0.121996995,0.286200449,0.169991944
"mem509837",0.604518857,4.5273073,248.2267669,0.10129302,0.290289085,0.083051509
"mem511646",0.749131015,5.853208121,250.0551425,0.185626054,0.326422274,1.021472852
"mem511682",0.751000256,9.780463397,899.7690838,0.197187719,0.289215702,0.704729107
"mem512688",1.927178441,12.58208399,206.4935053,0.26196583,0.294689914,0.261078137
"mem512883",0.513012564,6.906671795,272.7430819,0.081791261,0.534693064,0.026047469
"mem5147",1.108252213,10.42259482,319.1282438,0.204269001,0.442509342,1.269546119
"mem522767",0.919721453,7.210667398,186.307454,0.227452192,0.145817558,0.092443586
"mem524085",0.927761194,6.766468832,270.8674192,0.160948751,0.24558781,0.113968629
"mem526258",0.523608752,6.960274327,513.0853598,0.11478481,0.247901077,0.128954582
"mem527653",1.321304295,8.653495603,422.0460284,0.213309275,0.23988997,0.039708909
"mem530734",0.543120656,3.848948574,628.3577874,0.11165887,0.263658251,0.317149151
"mem531562",1.178171428,9.585484043,367.6143131,0.26320206,0.052634837,0.714390382
"mem532677",1.995840169,8.788785169,737.4009005,0.232618942,0.391784679,0.452308461
"mem533366",0.578144473,8.518527684,181.7867528,0.15148592,0.242057858,0.144798322
"mem535851",1.390646513,8.91286874,555.5108693,0.198761195,0.244962297,0.202873385
"mem536110",0.978941788,8.82099325,1587.176969,0.224574869,0.340838436,0.137274338
"mem537316",1.815475695,12.32253858,601.0754342,0.256943625,0.216646649,0.343692279
"mem5391",0.580222453,4.607288489,407.7247848,0.052870524,0.418981525,0.601415186
"mem539416",0.421026336,2.842749393,118.0638056,0.031646378,0.287912132,0.179887013
"mem54094",0.794728484,15.65279028,136.7259165,0.234499863,0.356942194,0.644582821
"mem541352",0.705342345,11.3714749,546.4004752,0.151595376,0.289429772,1.25114623
"mem542165",0.290331281,4.822823929,1318.364639,0.112205999,0.501832155,0.411044068
"mem542407",1.394576233,9.29151434,600.1737613,0.248174943,0.350209459,0.238332851
"mem542642",0.640655181,4.219352042,298.1671007,0.02465834,0.4079264,0.904948121
"mem54272",0.965583549,8.667652035,538.4407507,0.161561892,0.203081828,0.299991555
"mem544067",0.590352506,2.335329683,619.123879,0.069077878,0.385772896,0.189030148
"mem544582",0.758143814,8.081612605,464.5878717,0.132914322,0.330227982,0.227113178
"mem546034",0.671491049,5.98673596,415.6298203,0.115763211,0.391704344,0.357999211
"mem546305",1.28932512,13.12241997,261.0861408,0.179180436,0.386003265,0.545144217
"mem546328",1.088559517,7.453345051,159.5548671,0.223633872,0.120712803,0.821236026
"mem546649",0.887831533,11.55470453,433.719247,0.183133634,0.483168524,0.346095961
"mem547180",0.733493827,5.561354034,198.3439358,0.152506743,0.437072409,0.099803702
"mem547423",1.336071538,10.48748188,367.0832556,0.217640239,0.555612524,0.299982082
"mem547754",0.644755828,7.502176673,166.0570032,0.150794143,0.37856767,0.167562419
"mem547945",0.76953932,4.335438173,222.498507,0.132616616,0.056378209,1.247845745
"mem548032",1.347086938,10.13169002,344.6791333,0.167759857,0.466644482,0.047674518
"mem54894",0.574036654,8.918167187,231.6675135,0.100767168,0.33024083,0.100650623
"mem552429",1.08510836,8.864791779,243.2354169,0.189412827,0.402134891,0.235521242
"mem553666",1.470394067,6.641245276,317.7902956,0.154705383,0.263787417,0.387698807
"mem553934",0.660133155,6.308677428,75.79652764,0.146543899,0.482382516,0.255816971
"mem555362",0.720050163,7.071857458,775.2875929,0.12796401,0.421539523,0.332513824
"mem555558",0.723080424,5.175084789,291.1171573,0.126774984,0.382557256,0.536340306
"mem556646",0.48549527,6.250509475,271.970423,0.108156517,0.264012362,0.057828704
"mem560522",0.983823991,15.47961031,331.6633167,0.233778468,0.353480821,0.005877615
"mem560541",1.161217518,6.497872328,699.9171938,0.190943073,0.225728788,0.632566853
"mem560950",0.512030123,5.16039394,211.8999456,0.15189117,0.179041818,0.383709755
"mem561351",1.268007999,8.099460176,163.8447949,0.216073991,0.228060625,0.371258104
"mem562175",1.221319557,12.72689946,820.1179616,0.288780616,0.255498104,0.05779909
"mem562945",1.610779173,16.63825144,209.4428183,0.230065087,0.285176385,0.831414584
"mem563996",0.706799752,3.239240691,607.3059364,0.094145861,0.343334041,2.121867666
"mem564074",0.385644505,6.869243852,188.0986283,0.081488019,0.458156534,0.27541216
"mem565181",1.582017317,8.305888287,294.3462476,0.278015951,0.581891498,0.399828278
"mem565578",1.824656919,11.44029427,194.1353007,0.276048748,0.356382876,0.447255464
"mem566910",0.844839764,10.11015483,333.2394622,0.223215669,0.258416199,0.285267921
"mem569852",0.410078058,4.107575108,1189.585721,0.093150979,0.54086825,0.280224705
"mem570631",0.82825282,5.268412358,432.7665625,0.136454459,0.468568048,0.350322043
"mem574255",0.877165203,10.67114015,425.4391163,0.094994732,0.319008164,0.236061958
"mem574888",0.573040354,4.807889401,1042.431393,0.176096247,0.326176941,0.00110704
"mem57562",0.432788657,4.658802502,242.5823222,0.039573818,0.431893379,0.295173843
"mem57691",0.833901369,7.006645483,398.3500045,0.194595899,0.368637907,0.705926093
"mem583564",0.968217716,10.72177769,529.439084,0.236405911,0.154432027,0.160220812
"mem584121",1.066143179,10.51452397,364.0339764,0.171609317,0.205098766,0.058534167
"mem585370",1.64633641,14.06721988,694.2874063,0.231662453,0.329078854,0.75797335
"mem586764",1.514361272,13.99094949,707.5033646,0.226307998,0.449250489,0.416368128
"mem587946",0.722030499,6.958221805,216.485801,0.076778226,0.325604045,0.059067318
"mem588203",1.066190847,9.40390086,266.1723391,0.172781631,0.158679142,0.655196718
"mem589078",1.053814782,11.42317076,663.7955602,0.214407405,0.154175159,0.212827894
"mem589102",0.96623061,6.948301947,263.8097028,0.250510526,0.342945945,0.814097021
"mem590366",2.116146451,19.04258492,1310.197738,0.299789229,0.34641348,0.161099607
"mem590540",0.929161713,10.9985397,98.96911779,0.17733386,0.115593934,0.496184066
"mem59157",1.839434127,7.120470331,441.9955411,0.270077527,0.052592014,0.022944666
"mem592143",0.762612035,6.811130885,300.4967462,0.147466044,0.349430867,0.495676847
"mem592486",0.899008169,9.321461501,440.745358,0.140111562,0.484191867,0.345905952
"mem594051",0.712233442,11.88651224,219.1369913,0.2212495,0.139909673,1.357410334
"mem594585",1.350873928,12.99732379,137.3809113,0.277466815,0.094725756,1.224944637
"mem594947",0.880553997,5.622078931,177.3990605,0.140458521,0.223011247,0.616544467
"mem595017",1.004772541,5.491315768,611.4864709,0.21313381,0.214606886,0.245763895
"mem595320",1.586314487,10.92226812,886.0189125,0.216241381,0.234980489,0.473958108
"mem595330",1.159691845,6.867331403,187.0173348,0.201681771,0.114402278,1.859967285
"mem595580",1.435384196,7.856026422,853.3311302,0.263024958,0.168692012,0.199779564
"mem597371",1.252674067,7.573104425,335.8950638,0.137561374,0.3029988,0.796662452
"mem597752",0.805883342,8.477455771,251.3402497,0.135031323,0.279826072,0.447479891
"mem598423",0.839512723,10.34582038,329.1369161,0.15520208,0.183749887,0.210629682
"mem59897",1.107976166,7.776528209,401.1245811,0.225003019,0.279796251,0.398650317
"mem601338",0.759065772,5.737004166,735.3922158,0.153853501,0.305753602,1.441401198
"mem601465",1.274317296,8.802986627,614.8921884,0.189112496,0.145614719,0.527811466
"mem602473",0.580616647,6.342676516,179.3622674,0.100094579,0.327288211,0.105569124
"mem602724",0.928935633,10.43997151,308.0808531,0.231682054,0.343881581,0.321967667
"mem605339",1.484956831,13.12870704,1051.754243,0.230308651,0.503714598,0.110294467
"mem606837",0.969054255,11.78505764,523.8600071,0.218038025,0.315543907,0.243492952
"mem607428",0.740837771,10.62258706,72.41348649,0.227519438,0.083867947,0.447896966
"mem607537",0.58173832,6.221317383,317.9750666,0.101355893,0.369854778,0.336015143
"mem607801",0.983771047,6.935331339,618.8287089,0.195037394,0.314635597,1.208703016
"mem608312",0.610059848,5.008655862,1009.241155,0.150282306,0.545362378,0.413936451
"mem608384",0.377184752,3.606371935,614.2310989,0.009141171,0.358622255,1.306895374
"mem608765",1.534836691,13.22574718,231.0704153,0.326301447,0.001636644,1.133557438
"mem608776",1.283743836,10.71056003,54.04829909,0.191355707,0.332856485,0.069643602
"mem610830",0.68462404,8.226838056,467.173093,0.12688066,0.557956484,0.059593284
"mem611247",1.440219962,9.772288868,398.2638672,0.29605954,0.033283847,0.326515481
"mem611474",0.990971283,8.937510199,905.4396698,0.207601681,0.235310094,0.250331125
"mem61387",0.872643253,4.34927983,701.7370259,0.083151074,0.276608318,0.693972416
"mem614114",1.173658959,12.88486523,1451.208291,0.229955925,0.169961966,1.837429494
"mem615034",0.889095926,6.208595788,132.5032892,0.166437071,0.11693041,1.713495817
"mem615147",0.687037946,4.237503631,502.6986086,0.083580265,0.45470889,0.693925862
"mem615983",0.848934444,6.789313864,819.4832366,0.144239787,0.50277837,0.445981976
"mem616381",0.989980113,11.16655687,176.4097947,0.245133707,0.247152743,0.197647367
"mem616860",0.577505381,7.228060542,182.4086479,0.118824475,0.287478161,0.365476673
"mem617025",1.362720326,9.162841888,102.9874506,0.233763476,0.046732462,0.112708532
"mem617044",0.373000703,4.175348882,426.130019,0.039913753,0.409911452,0.537764788
"mem618544",1.163181638,7.520340923,534.0757467,0.170535963,0.19510836,0.260055925
"mem618641",0.686212862,3.958199264,284.5259758,0.075560982,0.581712876,0.061780344
"mem619964",1.463382292,10.2721001,316.653881,0.262530058,0.144234959,0.451061692
"mem621124",1.325095643,9.392302426,414.2431705,0.245254981,0.30853415,0.079378872
"mem624310",1.359496596,6.990990462,52.58537824,0.15360784,0.070388216,0.423707315
"mem624890",0.56665595,7.577779113,435.4697295,0.115220275,0.363457353,1.111770495
"mem624971",0.866549024,9.737338907,197.9082486,0.200206706,0.203019984,0.204850191
"mem626682",0.867292229,7.382945337,167.4304949,0.225729466,0.185272062,0.189461211
"mem6269",1.155968246,6.89887041,1014.50497,0.235424233,0.307559257,0.51211687
"mem627572",1.405294422,5.865243421,974.613888,0.204440538,0.562790679,0.19977545
"mem627825",0.790942093,5.447734915,1702.006102,0.16782309,0.410728512,0.407550587
"mem629879",1.151468283,6.920876152,382.513846,0.214201928,0.213593963,0.596819118
"mem630388",0.526513196,2.891692576,272.7701803,0.058493257,0.350113595,1.453562606
"mem632675",0.557499519,3.002878512,652.5970959,0.025975011,0.400758594,0.56348513
"mem634318",0.405665948,4.586974391,327.5166811,0.068500165,0.409566926,0.900320103
"mem634961",0.641719138,5.623406729,322.9575052,0.150103532,0.408436509,0.4167709
"mem636004",1.057574577,8.740308747,263.5702147,0.249522186,0.162745162,0.610343749
"mem636835",0.654984587,6.243224472,809.4947012,0.121345933,0.388848838,0.740287818
"mem636951",0.735264486,6.579734789,212.6342011,0.157933381,0.234978783,0.192026091
"mem638553",1.398665859,5.904137847,284.7360699,0.202288428,0.237699999,0.319687637
"mem638674",1.624145279,16.88804526,567.6278859,0.231468998,0.208485626,0.520272597
"mem639066",0.636122186,7.071591575,693.3326728,0.153389457,0.205115083,0.586115273
"mem639576",1.43919287,8.943540421,1150.401823,0.234894651,0.232089194,0.358886126
"mem641113",1.473364418,8.550421975,179.6919067,0.220238035,0.356753871,0.545330694
"mem64233",1.576768561,9.181631521,774.6133398,0.16746833,0.305510496,0.77014656
"mem643044",1.571419824,13.87239279,176.4640744,0.271286499,0.208736119,0.119458228
"mem643114",1.158263175,9.676663985,539.779344,0.184613372,0.333226541,0.207387603
"mem643718",0.553621967,7.076759603,440.5034304,0.166317763,0.403478965,0.467222579
"mem643994",0.883056729,9.289786856,240.0528478,0.187110848,0.261186487,2.079179746
"mem6456",1.016793581,5.745532733,325.2081477,0.156442813,0.227434767,0.229210231
"mem647897",1.20611689,11.49482331,317.6275678,0.290157935,0.369628059,0.017770083
"mem648541",1.718167868,11.23185302,332.1689473,0.2496151,0.221925193,0.424338451
"mem650572",1.254575961,10.65569326,194.5124764,0.255198951,0.042931082,0.241239856
"mem65150",0.34053387,4.401378701,155.0561799,0.068266125,0.27745583,0.270927412
"mem652360",0.876600777,10.53867194,365.1287483,0.204321894,0.179655096,0.325382322
"mem652938",0.997656376,7.192531393,650.3203542,0.193462119,0.43269537,0.143898018
"mem655496",1.242944602,7.974563691,253.9779363,0.205440931,0.453114174,0.784869379
"mem658568",0.997219233,6.392797529,473.9892761,0.19484055,0.360230665,0.64903979
"mem658696",0.876154267,11.82274623,235.6549444,0.234621003,0.263774831,0.629610277
"mem66026",0.918925709,4.917839418,137.0974307,0.182346277,0.062604045,0.874010479
"mem660385",0.412127677,3.826800498,1151.901957,0.118724519,0.349214161,0.075433945
"mem660695",0.543472159,6.033064581,1080.751342,0.04674413,0.569945675,0.294923014
"mem661170",1.660571538,7.21318025,399.630587,0.229639708,0.150465411,0.394481338
"mem662645",0.906211277,15.21451126,255.7983194,0.240406615,0.380159962,0.283170287
"mem662776",0.97116924,4.320657437,346.9975922,0.102841545,0.291789417,0.766396358
"mem663174",1.361804169,7.464179405,433.6407233,0.203867154,0.283278418,0.724547755
"mem663822",1.281275747,14.89618252,126.7833847,0.145585651,0.309456998,0.084984566
"mem664484",0.476582213,6.103790554,66.00792765,0.117976302,0.095736661,1.004386069
"mem664742",0.824381036,10.0158002,301.0262334,0.167562304,0.500802779,1.225086323
"mem669820",0.469880416,4.118868838,414.712589,0.032683712,0.370900296,0.321445052
"mem671458",1.68011715,10.21189666,632.3927516,0.251967079,0.15320522,1.143109543
"mem672895",0.425541521,6.624420944,605.9614535,0.132237184,0.415660863,1.05197172
"mem674070",1.188042297,12.90964755,355.5253693,0.137971879,0.295077694,0.165218372
"mem674381",1.472797142,8.811224188,924.655113,0.239834764,0.081284678,0.166503589
"mem674412",0.766236333,8.3072817,509.1740247,0.218444102,0.321859476,0.295224176
"mem674698",0.349185828,5.119620972,667.1049451,0.110525344,0.114499933,2.44831099
"mem675997",0.994420259,8.984729516,673.3315856,0.214873691,0.376872195,0.388387981
"mem676453",1.572416783,15.84183219,280.10891,0.351333689,0.296924389,0.307370546
"mem676684",1.038370034,12.13916562,223.0292922,0.283988728,0.158133867,1.049095936
"mem678304",0.964609985,8.468738383,296.06187,0.133407687,0.339999858,0.20213564
"mem679014",1.231405476,7.121533288,417.9911123,0.183731651,0.089323607,0.103035881
"mem679759",0.877215213,3.791384742,553.4328627,0.120839514,0.323102813,1.705543536
"mem679971",1.041175638,11.80340429,331.6977373,0.250741246,0.214580619,0.143781492
"mem681051",0.747445419,4.071568653,186.5638098,0.080278041,0.337929859,0.243091859
"mem681815",1.26343588,7.036335907,364.125653,0.309129016,0.212577177,0.954880667
"mem686118",0.72077754,7.860511956,127.6525426,0.138725547,0.208521488,0.945562052
"mem686677",0.302429903,4.2577309,251.1472222,0.100829858,0.448599679,1.063925567
"mem687048",0.668139814,3.738658666,890.880994,0.128016631,0.357680513,0.208065977
"mem687528",1.722006909,13.18675146,278.1623184,0.285214915,0.154967844,0.234604918
"mem689329",0.967171699,9.730061114,396.5104978,0.118439679,0.360208343,0.582561187
"mem689375",0.414563109,4.014317678,288.3692833,0.072160399,0.537187581,0.740382585
"mem691252",0.707585635,8.191316831,319.3474392,0.19748732,0.126503239,0.636294266
"mem692577",0.829609438,6.461552767,336.2874027,0.182542367,0.22506088,0.717574514
"mem693140",1.420041214,16.59615366,787.3975882,0.212233054,0.157976028,0.148973378
"mem693195",1.286921406,18.04538843,489.0865526,0.175165761,0.290473941,0.046639406
"mem694545",0.694752636,4.637158335,350.4573008,0.137128243,0.254106132,0.202087338
"mem695646",0.513651885,6.230530316,379.3015652,0.122762879,0.348589241,0.312114175
"mem696275",0.646074903,6.50452961,1360.522482,0.169846393,0.199923416,0.272360805
"mem697284",2.100794516,13.16550743,391.556261,0.324242695,0.101798337,0.195370405
"mem697984",1.682252758,34.02500667,249.3089879,0.328169219,0.131312042,0.039707946
"mem698090",0.45522508,6.048763092,932.4774903,0.075323172,0.435650508,0.246642861
"mem698282",0.604974764,5.639860197,1230.407209,0.108713771,0.436566841,0.375588914
"mem698874",0.383720688,5.177092089,276.9322582,0.004598161,0.676509844,0.778681203
"mem700109",0.802267102,7.979521002,285.42515,0.158649324,0.233523426,0.71205655
