"sample_id","global_temp_anomaly","thermal_box_1","thermal_box_2","thermal_box_3"
"mem114310",0.907501731274398,0.35452431837322956,0.5481371266565216,0.0179844289637361
"mem114441",0.747388347864917,0.42124691764191546,0.29616177771858376,0.05395201366842804
"mem114597",0.8597355544046575,0.30688259104282767,0.39780211435316826,0.17402978465600133
"mem114930",0.9167914333988274,0.25041706418560317,0.6671577351661508,0.020422747376545564
"mem115006",0.8719383346773631,0.34194244134775653,0.3500457385134652,0.2026763648022712
"mem115354",0.8424868180994938,0.4742233220398949,0.2871926298477633,0.09756747551845713
"mem115430",0.752759462567738,0.4813036054209526,0.29898092628600814,0.002431315603102125
"mem11556",0.9441914295614662,0.5092755019050453,0.29932905109044594,0.1651159432814561
"mem115587",0.8550782518827356,0.680718426834545,0.1506641138168342,0.05731453484878819
"mem115588",0.8953186511108867,0.3095569009544852,0.5830027599727454,0.020650090248425814
"mem115636",1.297506746360509,0.48137358831154675,0.7928756316453438,0.04367719789569361
"mem115723",0.876856874892431,0.4253985867941462,0.4613969314631711,0.006840607782725976
"mem115931",0.7959195706398323,0.45139805900316826,0.3375409426461942,0.03342905116256499
"mem116150",0.8208098154863314,0.37444132138552444,0.4195810534446367,0.04610593059636353
"mem116203",0.9610008696643192,0.39272467776640185,0.5825369749286666,0.013797820961133753
"mem116268",1.0228671072557534,0.3267932775519498,0.6678321601340752,0.056993720783624434
"mem116479",1.2460571904780957,0.19113496040871655,0.9787751929130382,0.09807272645318987
"mem116483",0.8566853066480453,0.3316634507953874,0.5314685695452032,0.009087450498184203
"mem11653",0.689840701755287,0.33666517321739164,0.333657471817552,0.05098315896494961
"mem116639",0.9311323213874169,0.4556258466346221,0.4777144154442406,0.01982307866493389
"mem116703",0.9901769729730432,0.20907928622498811,0.7784981829100505,0.024835368275792916
"mem116708",0.5510406632486501,0.18515157819161304,0.28254854195597323,0.10317264498923191
"mem116722",0.9289586204687712,0.3454362070015669,0.584681806211902,0.01878041886084425
"mem116820",0.8012569142348072,0.34974441730900935,0.46902503260237594,0.014467699986323752
"mem116910",0.7908193961207584,0.3024813138431154,0.47174022788751424,0.039562995510008706
"mem117000",0.8804853954213647,0.285783815082736,0.5244474196343776,0.08541359102059692
"mem117060",0.6212502707359226,0.32400275901654674,0.2648714527617888,0.06554620777634854
"mem117114",0.9016918753459715,0.19066390779431597,0.6666149102598613,0.07156030031566255
"mem117133",1.0617322265555378,0.6887484314984986,0.35210430986880326,0.04823923579815549
"mem117164",0.6898826436763656,0.08109565855701807,0.6225641964954375,0.014365031625986225
"mem117423",0.8469669077392538,0.22387837880458605,0.6189644518704064,0.028058683854588772
"mem117424",0.8897003104744317,0.4829168947651767,0.17103069703188828,0.25081631421004424
"mem117770",0.8221744025898533,0.4044666488164848,0.2910139594473649,0.15428989082252678
"mem11778",0.8987798875411057,0.4563384759588627,0.38599963313719765,0.08211885661457241
"mem11786",0.7768890506997359,0.3509975792562336,0.3240738405291119,0.12154966241677236
"mem117867",0.7358772049668546,0.3852587493479661,0.3569513434908169,0.02663747284311569
"mem117944",0.8135158507878975,0.31146715841215905,0.5089639973973431,0.0198984889949711
"mem117993",0.7874628827750806,0.3745252426097482,0.40708662053954564,0.03264771936435309
"mem118136",0.4697580491966196,0.20128734779168198,0.26536386478940477,0.03264003422496298
"mem118256",0.8753983587768719,0.4670658000390833,0.4165787773128231,0.01945705446684718
"mem118321",0.9128467820552598,0.4897469960448966,0.4095156958974323,0.03531190473102549
"mem118391",0.7367700906362826,0.3850608057336393,0.126287898660359,0.24850281682972522
"mem118464",0.8456036060529604,0.24539115563890462,0.37841198859339725,0.24105286907273718
"mem118494",0.922795510494413,0.6213233141055388,0.29090455585633085,0.038284377227277136
"mem118759",0.989725300779115,0.5364466445838931,0.4595145681991672,0.011549256347256058
"mem118788",0.7398456085155244,0.6835829835098441,0.08146435053356059,0.0032157766792419466
"mem119072",0.8902964274294408,0.376406967499477,0.5324548682735311,0.009873288178962814
"mem11917",0.6699146327525461,0.3959069004198854,0.26127205649350466,0.025188363938728274
"mem119193",0.83232604173367,0.5584089306523603,0.2538392616930447,0.040197201991291835
"mem119639",0.8678449984739443,0.405964151988798,0.457089058639104,0.03200491080694745
"mem119698",0.9542416686853443,0.41901347947086165,0.5135251918210515,0.04294792367652509
"mem11971",0.7317441609282906,0.36230861528080194,0.3608689951296982,0.020968120410430204
"mem119769",0.8518386362142865,0.4907236887511385,0.23095021632631077,0.15790699518778306
"mem11978",0.8776313896104649,0.5269288559605625,0.24524057080468983,0.12720955684437213
"mem119881",0.6091574064953953,0.4462688972918836,0.16713554123381816,0.013987009127472378
"mem120062",0.9960525087327061,0.37255215678257675,0.578784800941497,0.06613880043697318
"mem120561",1.2072449686603797,0.6939829893231824,0.5251261550844619,0.0048190809729026386
"mem120641",0.6874220173271215,0.16005608059462634,0.5005107416265083,0.05131266009952866
"mem120642",0.814446683002007,0.3613162573030215,0.39987129880832445,0.07774321512907076
"mem120706",0.6873531688165235,0.2840634871128748,0.41176330343776807,0.017119084868793044
"mem120911",1.0159270463121879,0.3142013142440479,0.6427613023660138,0.08802885727010419
"mem120982",0.764596473310186,0.17695031592296392,0.5947114710190262,0.0201695413766965
"mem120996",0.9490159804742958,0.4653647473450539,0.28469154571652994,0.21328094465435138
"mem12111",0.8346905987400873,0.5094106760533486,0.14280625409334544,0.20210249474691372
"mem121121",0.8961602413548625,0.26375984771550476,0.6277327407804733,0.03882535935418487
"mem121203",0.7111869784159832,0.09909715767593208,0.2728393908296144,0.3589062400880731
"mem121308",0.9426905947173865,0.37132364348115643,0.5905665508620259,0.0017249432542883593
"mem121341",0.8500141832850819,0.3929572168218198,0.46635243180019453,0.01389907534028345
"mem121413",0.8886125350345089,0.507658922846288,0.35572286195740416,0.051257187843129215
"mem121423",0.822270141204452,0.321840294568161,0.5117292254069322,0.015788871930298237
"mem121485",0.9124006098823422,0.23854692748101014,0.6761985011417151,0.013789588520341524
"mem121529",0.730671552524212,0.29391877703343716,0.39525358984413,0.05627668636286517
"mem12156",0.9123610711931422,0.4936303221413626,0.41642256679300116,0.028726493792809938
"mem121589",0.7722116676954756,0.3101427624642914,0.46637741502413144,0.026691422337417905
"mem121710",0.9084575011919344,0.595615585048702,0.2886540425890597,0.04557656427404688
"mem121720",0.6939309019019868,0.24542051511837137,0.4633947280668751,0.026534063240566463
"mem121752",0.8775480095440916,0.39461376463993125,0.4874670000942552,0.014813725787463294
"mem121885",0.9029967567237481,0.11767665118679276,0.550618563070987,0.257967602682484
"mem121932",0.9114983190976826,0.0645356644960003,0.8297286193394421,0.05253957856096664
"mem121939",0.9832897165420839,0.5563083618245956,0.3168818100239141,0.13062264941185728
"mem122151",0.1728724444850015,0.17252771527859084,0.05725286068756427,-0.026496472502485102
"mem122171",0.774096795724611,0.47265398493302546,0.25933141482684474,0.0672191469327065
"mem122190",0.8707309398400599,0.22153173685568986,0.5837722484600831,0.09527241489521679
"mem122216",0.7026907412290203,0.3632661426636929,0.34584171527553886,0.01707817344603742
"mem122332",0.8425652634349856,0.34656278944262536,0.21015898976824926,0.30563584911803465
"mem122432",0.6558554359654148,0.35490370272622096,0.2748799680799974,0.05525497084976798
"mem122595",0.7510602657569395,0.22830895749213975,0.46416342018308504,0.08280100422876109
"mem122711",0.9341720232303867,0.4555771060293018,0.2118730511745641,0.2877675231153721
"mem122744",0.849630543276115,0.24267290752803297,0.6233671907690372,0.022314054020446266
"mem122769",0.8916934853816416,0.4533371785239605,0.3612001856014306,0.09934954439980104
"mem122780",0.7385260739464901,0.28148738039865673,0.4751620965689611,0.02363434237032372
"mem122874",0.7855271051514936,0.45474077208663316,0.33596505191559134,0.013937618882799097
"mem123036",0.8152391007867513,0.4385085100007357,0.3475941030157537,0.04437895312794728
"mem123062",1.0280611509318258,0.16754524163888523,0.621134730762352,0.26150106155371705
"mem12310",0.8830962519176461,0.5323959316974173,0.3060021101857744,0.06547283821374092
"mem123142",1.1921883944086404,0.5217363957447704,0.5302373748105245,0.13860586814573553
"mem123341",0.9366249355323149,0.46047292527426026,0.47698518438776166,0.030291209009512106
"mem123417",0.8651103675248365,0.5591723954812616,0.19978185575296636,0.12080727694650781
"mem123453",0.988053030862688,0.5383702431340913,0.4486327946691431,0.025893511860231592
"mem123489",0.9281049373231531,0.6392363672227389,0.1887081287102998,0.11893159611977212
"mem123527",0.6699962284073513,0.3768099703690329,0.1901269516599257,0.13103891587404456
"mem123551",0.5127216528970168,0.10794654979004578,0.43030401038879085,0.008500143906782805
"mem123673",0.9365877653430156,0.608809882718327,0.002798391398114983,0.3483745091926032
"mem12381",0.7856023886829057,0.32117689928663073,0.41571968031365997,0.06504196147655587
"mem123832",0.5503596995417843,0.2943524089012809,0.27682129396539595,0.0034028957182445896
"mem123907",0.6477101239137093,0.1633885196985555,0.3160736960766454,0.1863800948158876
"mem124047",0.7940691358019654,0.4532338178028349,0.31377024949626164,0.04038898990828426
"mem124081",0.35251081987749366,0.21260281834880845,0.17792385328771854,-0.007162411466147231
"mem124090",0.8230067936383801,0.5465122657330362,0.21218015077907115,0.09199276984463303
"mem124098",0.23092284546677794,0.2449623916938996,0.01607578284642091,-0.0005698798823453445
"mem124162",0.9167761140608215,0.4508084470681752,0.41037553919277925,0.06566499102390345
"mem124311",0.9038442861600603,0.5364484687092137,0.31846138575661664,0.07286375836401307
"mem124403",1.0148458721478746,0.36275359345653485,0.6302193376038732,0.049589019594980896
"mem12443",0.5511189679338898,0.24762846924484005,0.31496321263659205,0.012010079466644603
"mem124462",0.885703613258989,0.5253528016227177,0.3394515111199486,0.03925909222653335
"mem124528",0.6988279914672064,0.4682897168366094,0.2301274736540812,0.027634122346875543
"mem124631",0.7915321929723965,0.15816052742101583,0.6491272945220766,0.01250524613297778
"mem124644",0.7252780962865955,0.49197734910241286,0.10751822880932854,0.1607722078345013
"mem124750",0.7718771686872604,0.18697167184339242,0.3453676200670225,0.25604696031361546
"mem124761",0.7896122730649493,0.2867764057698934,0.5180171684882952,0.012244504287451208
"mem124789",1.061015497115069,0.4389998233058085,0.5358400503823283,0.11926354831016299
"mem124836",0.9201167797942696,0.5180466223264745,0.2333698625926447,0.19218713707697402
"mem125009",0.9234463657038645,0.22863701415029697,0.7261851859523343,0.0002559352406527241
"mem125010",0.7179403820630136,0.30191157122860424,0.44603354469820417,0.0073985049794238365
"mem125075",0.8618244484382158,0.2973412387530376,0.3362132812749866,0.23709595446560042
"mem125176",0.7607929838382553,0.39131176634343,0.3817105054258553,0.010222233432773873
"mem125276",0.7518868678562468,0.2287061517846114,0.5572231439260877,0.0016341465755177768
"mem125402",0.8852304276346831,0.18498397478783274,0.641882399725923,0.07628159259907209
"mem125702",0.6933389101525403,0.3230727858450545,0.36632312370062986,0.03072310918194485
"mem125850",0.8468946241014974,0.439617401721884,0.4093793648602525,0.018977117697791035
"mem12604",0.6929891255925797,0.48205894797534765,0.25036063102925066,0.0034822821574885233
"mem12605",0.5745166669620999,0.2915427371435942,0.277006006202605,0.026219763643179923
"mem126088",0.84199288798887,0.30814758474211834,0.42612824205611366,0.1251726148114885
"mem126097",0.6715317924117548,0.37295057837531176,0.3295826834755621,0.007507830099676113
"mem126180",0.8066175728854093,0.5075242660368449,0.30446794967745433,0.014587725014706242
"mem12621",0.754659805879535,0.42372367171145897,0.2952053203410945,0.07068308410639101
"mem126217",0.6593326034939626,0.2680234164688699,0.3436828366498522,0.06715797255594416
"mem1265",0.6723578738030286,0.38845712335454363,0.30446331042602764,0.007008590310384439
"mem126888",0.7122064169634179,0.3531109457846327,0.2749991726440042,0.10459240568970285
"mem12700",0.9375172247085867,0.35608967625990234,0.4027235870655793,0.1982347812763578
"mem127036",0.6252597335779622,0.3836072434471748,0.2272600134793732,0.051084461226180405
"mem127098",0.7775682511443425,0.3311767364289705,0.40412537693809025,0.05722009645815397
"mem127121",0.9063838645273301,0.34428004152812064,0.5112617541747617,0.06434999265946796
"mem127288",0.9006379612713049,0.18801589354490433,0.5980037891216858,0.14602016228548437
"mem127406",0.6560478990027266,0.24161012362501127,0.4150133836617612,0.03556163591469805
"mem127495",0.811543313484535,0.27477565587526864,0.45395522231372454,0.11285876993875617
"mem127596",0.7162003694906255,0.389934855065102,0.3456172252281617,0.01447103011238984
"mem127615",0.8779844281044477,0.4583071367033298,0.36475079381254727,0.07230592465522995
"mem127676",0.8640860786479627,0.4555101331852913,0.3343123672996393,0.09199906837774893
"mem127735",0.8893222077111594,0.6130584636487556,0.2859841252600381,0.012808845104699304
"mem127736",0.9293549139560233,0.16356450456874844,0.7031992201232845,0.08063278497815396
"mem127777",0.8768752102219496,0.36624721861604426,0.4660943258509304,0.06684866350805703
"mem127794",0.6035072683999511,0.07721288880518244,0.547146907613853,0.01461814096225876
"mem127941",0.8452624009385574,0.21015353937103035,0.6472222239640085,0.019530951766551796
"mem12799",0.8326170656421896,0.27664043594876275,0.49310031280626554,0.08301267868172432
"mem128231",0.7269907227707657,0.0754399790039101,0.6275937743107931,0.0482505152047299
"mem128391",0.8782628866560594,0.4490582904408843,0.377508488502415,0.08080871110868812
